time,G(i),H_sun,T2m,WS10m,Int
20191112:0110,0.0,0.0,3.19,1.52,0.0
20191112:0210,0.0,0.0,2.85,1.38,0.0
20191112:0310,0.0,0.0,2.52,1.24,0.0
20191112:0410,0.0,0.0,2.13,1.17,0.0
20191112:0510,0.0,0.0,2.17,1.03,0.0
20191112:0610,0.0,0.0,2.47,0.9,0.0
20191112:0710,0.0,0.0,3.14,0.55,0.0
20191112:0810,398.02,11.32,3.51,0.28,0.0
20191112:0910,370.67,19.92,5.53,0.07,0.0
20191112:1010,795.42,26.66,7.87,0.62,0.0
20191112:1110,937.22,30.84,9.48,1.31,0.0
20191112:1210,897.39,31.89,10.79,1.72,0.0
20191112:1310,702.13,29.63,12.08,2.48,0.0
20191112:1410,159.92,24.43,12.69,2.76,0.0
20191112:1510,160.75,16.93,12.74,2.83,0.0
20191112:1610,86.35,7.78,12.34,2.41,0.0
20191112:1710,0.0,0.0,11.25,1.72,0.0
20191112:1810,0.0,0.0,9.97,1.86,0.0
20191112:1910,0.0,0.0,9.46,2.55,0.0
20191112:2010,0.0,0.0,8.75,2.62,0.0
20191112:2110,0.0,0.0,8.43,2.9,0.0
20191112:2210,0.0,0.0,8.39,3.31,0.0
20191112:2310,0.0,0.0,8.41,3.86,0.0
20191113:0010,0.0,0.0,8.54,4.28,0.0
20191113:0110,0.0,0.0,8.79,4.41,0.0
20191113:0210,0.0,0.0,8.99,4.41,0.0
20191113:0310,0.0,0.0,8.93,4.41,0.0
20191113:0410,0.0,0.0,9.13,4.34,0.0
20191113:0510,0.0,0.0,9.42,4.62,0.0
20191113:0610,0.0,0.0,9.8,4.55,0.0
20191113:0710,0.0,0.0,10.1,3.52,0.0
20191113:0810,343.87,11.09,10.63,2.76,0.0
20191113:0910,197.53,19.68,11.41,1.66,0.0
20191113:1010,307.41,26.39,12.1,2.14,0.0
20191113:1110,865.54,30.57,12.9,2.48,0.0
20191113:1210,988.58,31.62,13.71,1.86,0.0
20191113:1310,851.24,29.38,14.36,0.97,0.0
20191113:1410,560.96,24.21,14.88,1.52,0.0
20191113:1510,358.8,16.73,15.15,2.34,0.0
20191113:1610,265.99,7.61,14.75,1.86,0.0
20191113:1710,0.0,0.0,13.53,1.45,0.0
20191113:1810,0.0,0.0,11.75,1.52,0.0
20191113:1910,0.0,0.0,11.17,2.07,0.0
20191113:2010,0.0,0.0,10.64,2.48,0.0
20191113:2110,0.0,0.0,9.89,2.55,0.0
20191113:2210,0.0,0.0,9.3,2.62,0.0
20191113:2310,0.0,0.0,8.8,2.62,0.0
20191114:0010,0.0,0.0,8.32,2.41,0.0
20191114:0110,0.0,0.0,7.97,2.34,0.0
20191114:0210,0.0,0.0,7.8,2.41,0.0
20191114:0310,0.0,0.0,7.72,3.03,0.0
20191114:0410,0.0,0.0,7.59,3.93,0.0
20191114:0510,0.0,0.0,7.44,4.41,0.0
20191114:0610,0.0,0.0,6.95,4.21,0.0
20191114:0710,0.0,0.0,6.77,3.93,0.0
20191114:0810,121.77,10.86,6.25,3.38,0.0
20191114:0910,106.14,19.43,6.31,2.83,0.0
20191114:1010,593.9,26.13,7.22,3.66,0.0
20191114:1110,936.37,30.3,7.8,4.21,0.0
20191114:1210,871.93,31.36,8.57,4.48,0.0
20191114:1310,825.68,29.14,8.89,4.62,0.0
20191114:1410,561.42,23.99,8.92,5.17,0.0
20191114:1510,118.48,16.54,7.45,4.62,0.0
20191114:1610,68.48,7.45,7.69,5.03,0.0
20191114:1710,0.0,0.0,7.26,4.9,0.0
20191114:1810,0.0,0.0,7.04,5.03,0.0
20191114:1910,0.0,0.0,5.76,4.41,0.0
20191114:2010,0.0,0.0,5.68,4.14,0.0
20191114:2110,0.0,0.0,5.51,3.79,0.0
20191114:2210,0.0,0.0,5.56,3.52,0.0
20191114:2310,0.0,0.0,5.31,3.1,0.0
20191115:0010,0.0,0.0,5.03,2.9,0.0
20191115:0110,0.0,0.0,4.9,2.76,0.0
20191115:0210,0.0,0.0,4.91,2.55,0.0
20191115:0310,0.0,0.0,4.56,2.34,0.0
20191115:0410,0.0,0.0,4.21,2.28,0.0
20191115:0510,0.0,0.0,4.15,2.34,0.0
20191115:0610,0.0,0.0,4.19,2.62,0.0
20191115:0710,0.0,0.0,3.65,2.62,0.0
20191115:0810,342.15,10.63,3.91,2.48,0.0
20191115:0910,145.74,19.19,4.95,3.31,0.0
20191115:1010,864.95,25.88,6.43,4.34,0.0
20191115:1110,762.93,30.03,7.63,4.34,0.0
20191115:1210,262.82,31.1,8.69,4.14,0.0
20191115:1310,914.49,28.9,9.31,4.0,0.0
20191115:1410,736.16,23.78,9.39,3.86,0.0
20191115:1510,305.31,16.36,9.24,4.0,0.0
20191115:1610,192.1,7.29,8.43,3.31,0.0
20191115:1710,0.0,0.0,7.35,2.69,0.0
20191115:1810,0.0,0.0,6.2,2.34,0.0
20191115:1910,0.0,0.0,5.29,2.14,0.0
20191115:2010,0.0,0.0,4.3,2.0,0.0
20191115:2110,0.0,0.0,3.46,1.86,0.0
20191115:2210,0.0,0.0,3.1,1.79,0.0
20191115:2310,0.0,0.0,2.82,1.72,0.0
20191116:0010,0.0,0.0,2.24,1.86,0.0
20191116:0110,0.0,0.0,1.86,1.86,0.0
20191116:0210,0.0,0.0,1.66,1.79,0.0
20191116:0310,0.0,0.0,1.49,1.66,0.0
20191116:0410,0.0,0.0,1.4,1.59,0.0
20191116:0510,0.0,0.0,1.31,1.45,0.0
20191116:0610,0.0,0.0,1.91,1.17,0.0
20191116:0710,0.0,0.0,2.5,0.97,0.0
20191116:0810,368.04,10.41,2.79,0.69,0.0
20191116:0910,617.19,18.95,4.11,0.69,0.0
20191116:1010,817.6,25.63,5.47,1.17,0.0
20191116:1110,948.82,29.78,6.95,1.59,0.0
20191116:1210,1005.08,30.85,8.31,2.07,0.0
20191116:1310,845.08,28.67,9.32,2.41,0.0
20191116:1410,656.88,23.57,9.9,2.69,0.0
20191116:1510,445.83,16.18,10.09,2.97,0.0
20191116:1610,83.12,7.14,9.67,2.41,0.0
20191116:1710,0.0,0.0,8.38,1.79,0.0
20191116:1810,0.0,0.0,6.64,1.72,0.0
20191116:1910,0.0,0.0,5.4,1.79,0.0
20191116:2010,0.0,0.0,4.36,1.72,0.0
20191116:2110,0.0,0.0,3.53,1.79,0.0
20191116:2210,0.0,0.0,2.57,1.86,0.0
20191116:2310,0.0,0.0,1.89,1.79,0.0
20191117:0010,0.0,0.0,1.49,1.66,0.0
20191117:0110,0.0,0.0,1.07,1.52,0.0
20191117:0210,0.0,0.0,0.88,1.38,0.0
20191117:0310,0.0,0.0,0.71,1.31,0.0
20191117:0410,0.0,0.0,0.78,1.24,0.0
20191117:0510,0.0,0.0,1.18,1.24,0.0
20191117:0610,0.0,0.0,1.34,1.52,0.0
20191117:0710,0.0,0.0,2.37,1.86,0.0
20191117:0810,91.18,10.19,3.05,1.93,0.0
20191117:0910,171.51,18.71,4.26,2.21,0.0
20191117:1010,199.7,25.38,5.04,2.69,0.0
20191117:1110,356.4,29.52,6.26,3.45,0.0
20191117:1210,356.75,30.6,7.67,4.62,0.0
20191117:1310,203.49,28.44,8.07,4.55,0.0
20191117:1410,100.98,23.37,7.6,4.97,0.0
20191117:1510,296.96,16.01,7.41,4.76,0.0
20191117:1610,116.81,6.99,7.34,4.41,0.0
20191117:1710,0.0,0.0,7.1,3.24,0.0
20191117:1810,0.0,0.0,6.7,2.9,0.0
20191117:1910,0.0,0.0,6.96,2.76,0.0
20191117:2010,0.0,0.0,6.95,2.41,0.0
20191117:2110,0.0,0.0,6.67,1.93,0.0
20191117:2210,0.0,0.0,6.21,1.86,0.0
20191117:2310,0.0,0.0,5.75,1.79,0.0
20191118:0010,0.0,0.0,4.38,1.86,0.0
20191118:0110,0.0,0.0,3.22,1.59,0.0
20191118:0210,0.0,0.0,2.45,1.72,0.0
20191118:0310,0.0,0.0,2.81,1.66,0.0
20191118:0410,0.0,0.0,2.35,1.86,0.0
20191118:0510,0.0,0.0,2.08,1.93,0.0
20191118:0610,0.0,0.0,2.39,1.72,0.0
20191118:0710,0.0,0.0,1.53,2.21,0.0
20191118:0810,346.19,9.97,2.01,1.93,0.0
20191118:0910,611.56,18.48,4.97,1.59,0.0
20191118:1010,733.99,25.13,6.66,2.48,0.0
20191118:1110,202.99,29.28,8.26,3.45,0.0
20191118:1210,798.99,30.36,9.66,4.07,0.0
20191118:1310,867.15,28.22,10.15,3.79,0.0
20191118:1410,585.42,23.18,10.33,3.59,0.0
20191118:1510,217.28,15.84,10.28,3.24,0.0
20191118:1610,166.36,6.85,9.66,2.34,0.0
20191118:1710,0.0,0.0,8.4,1.86,0.0
20191118:1810,0.0,0.0,6.87,1.72,0.0
20191118:1910,0.0,0.0,5.63,1.31,0.0
20191118:2010,0.0,0.0,6.24,0.69,0.0
20191118:2110,0.0,0.0,5.6,0.55,0.0
20191118:2210,0.0,0.0,4.96,0.62,0.0
20191118:2310,0.0,0.0,3.33,1.1,0.0
20191119:0010,0.0,0.0,1.72,1.24,0.0
20191119:0110,0.0,0.0,1.2,1.17,0.0
20191119:0210,0.0,0.0,0.92,1.03,0.0
20191119:0310,0.0,0.0,0.66,0.97,0.0
20191119:0410,0.0,0.0,0.41,0.83,0.0
20191119:0510,0.0,0.0,-0.03,0.83,0.0
20191119:0610,0.0,0.0,-0.29,0.76,0.0
20191119:0710,0.0,0.0,-0.6,0.76,0.0
20191119:0810,193.45,9.75,0.09,0.48,0.0
20191119:0910,541.39,18.25,2.49,0.41,0.0
20191119:1010,787.01,24.89,5.02,0.34,0.0
20191119:1110,926.54,29.03,6.95,0.62,0.0
20191119:1210,893.05,30.13,8.29,1.17,0.0
20191119:1310,703.17,28.01,9.06,1.66,0.0
20191119:1410,532.32,22.99,9.38,1.93,0.0
20191119:1510,143.67,15.68,9.3,2.07,0.0
20191119:1610,140.02,6.71,8.76,1.66,0.0
20191119:1710,0.0,0.0,7.66,1.59,0.0
20191119:1810,0.0,0.0,6.58,1.59,0.0
20191119:1910,0.0,0.0,5.7,1.52,0.0
20191119:2010,0.0,0.0,4.91,1.52,0.0
20191119:2110,0.0,0.0,4.26,1.45,0.0
20191119:2210,0.0,0.0,3.81,1.38,0.0
20191119:2310,0.0,0.0,3.47,1.24,0.0
20191120:0010,0.0,0.0,3.16,1.1,0.0
20191120:0110,0.0,0.0,3.48,0.9,0.0
20191120:0210,0.0,0.0,2.77,1.1,0.0
20191120:0310,0.0,0.0,2.64,1.03,0.0
20191120:0410,0.0,0.0,2.76,0.76,0.0
20191120:0510,0.0,0.0,1.95,0.9,0.0
20191120:0610,0.0,0.0,1.02,1.1,0.0
20191120:0710,0.0,0.0,1.33,1.03,0.0
20191120:0810,70.07,9.54,2.17,0.62,0.0
20191120:0910,169.85,18.03,4.19,0.62,0.0
20191120:1010,535.3,24.66,6.14,1.1,0.0
20191120:1110,564.57,28.79,7.61,1.79,0.0
20191120:1210,465.24,29.9,8.37,2.69,0.0
20191120:1310,186.0,27.8,8.57,3.1,0.0
20191120:1410,234.56,22.81,8.26,2.83,0.0
20191120:1510,67.02,15.53,7.94,2.48,0.0
20191120:1610,100.63,6.58,7.37,2.34,0.0
20191120:1710,0.0,0.0,6.53,2.21,0.0
20191120:1810,0.0,0.0,5.97,2.14,0.0
20191120:1910,0.0,0.0,5.65,2.21,0.0
20191120:2010,0.0,0.0,5.3,1.86,0.0
20191120:2110,0.0,0.0,5.29,1.66,0.0
20191120:2210,0.0,0.0,5.32,1.59,0.0
20191120:2310,0.0,0.0,5.42,1.59,0.0
20191121:0010,0.0,0.0,5.49,1.66,0.0
20191121:0110,0.0,0.0,5.55,1.66,0.0
20191121:0210,0.0,0.0,5.52,1.66,0.0
20191121:0310,0.0,0.0,5.56,1.52,0.0
20191121:0410,0.0,0.0,5.56,1.45,0.0
20191121:0510,0.0,0.0,5.65,1.52,0.0
20191121:0610,0.0,0.0,5.74,1.59,0.0
20191121:0710,0.0,0.0,5.92,1.66,0.0
20191121:0810,150.47,9.33,6.15,1.93,0.0
20191121:0910,147.63,17.8,6.83,2.97,0.0
20191121:1010,215.97,24.43,7.2,2.34,0.0
20191121:1110,117.51,28.56,7.34,3.1,0.0
20191121:1210,175.44,29.67,7.85,2.97,0.0
20191121:1310,351.96,27.6,8.08,2.34,0.0
20191121:1410,291.98,22.64,8.59,3.03,0.0
20191121:1510,111.31,15.38,9.29,2.41,0.0
20191121:1610,89.44,6.46,8.96,2.07,0.0
20191121:1710,0.0,0.0,7.84,1.79,0.0
20191121:1810,0.0,0.0,7.06,1.72,0.0
20191121:1910,0.0,0.0,6.09,1.66,0.0
20191121:2010,0.0,0.0,5.39,1.45,0.0
20191121:2110,0.0,0.0,4.94,1.24,0.0
20191121:2210,0.0,0.0,4.67,1.52,0.0
20191121:2310,0.0,0.0,5.18,1.17,0.0
20191122:0010,0.0,0.0,5.56,1.1,0.0
20191122:0110,0.0,0.0,5.93,1.24,0.0
20191122:0210,0.0,0.0,6.06,1.38,0.0
20191122:0310,0.0,0.0,6.14,1.72,0.0
20191122:0410,0.0,0.0,6.29,2.14,0.0
20191122:0510,0.0,0.0,6.59,2.55,0.0
20191122:0610,0.0,0.0,7.0,3.31,0.0
20191122:0710,0.0,0.0,7.81,4.0,0.0
20191122:0810,49.47,9.12,8.05,4.34,0.0
20191122:0910,177.09,17.58,8.42,4.28,0.0
20191122:1010,191.55,24.2,9.08,3.93,0.0
20191122:1110,174.12,28.33,9.97,5.72,0.0
20191122:1210,66.1,29.46,9.62,4.48,0.0
20191122:1310,128.52,27.4,9.8,3.79,0.0
20191122:1410,161.65,22.47,10.14,3.79,0.0
20191122:1510,136.18,15.24,10.42,4.0,0.0
20191122:1610,95.23,6.34,10.6,4.55,0.0
20191122:1710,0.0,0.0,10.27,5.93,0.0
20191122:1810,0.0,0.0,9.71,5.31,0.0
20191122:1910,0.0,0.0,9.11,4.76,0.0
20191122:2010,0.0,0.0,8.35,4.34,0.0
20191122:2110,0.0,0.0,7.93,4.28,0.0
20191122:2210,0.0,0.0,7.85,4.48,0.0
20191122:2310,0.0,0.0,7.72,4.9,0.0
20191123:0010,0.0,0.0,7.29,4.83,0.0
20191123:0110,0.0,0.0,6.98,4.69,0.0
20191123:0210,0.0,0.0,6.57,4.34,0.0
20191123:0310,0.0,0.0,6.23,4.14,0.0
20191123:0410,0.0,0.0,6.03,4.21,0.0
20191123:0510,0.0,0.0,5.65,4.21,0.0
20191123:0610,0.0,0.0,5.44,4.07,0.0
20191123:0710,0.0,0.0,5.98,3.93,0.0
20191123:0810,332.33,8.92,6.2,3.72,0.0
20191123:0910,630.29,17.37,7.21,3.17,0.0
20191123:1010,787.94,23.98,8.07,4.0,0.0
20191123:1110,889.33,28.11,9.43,5.17,0.0
20191123:1210,856.38,29.25,9.92,4.97,0.0
20191123:1310,849.88,27.22,10.68,5.1,0.0
20191123:1410,701.98,22.31,10.89,5.1,0.0
20191123:1510,106.93,15.11,10.63,4.34,0.0
20191123:1610,200.45,6.23,9.99,3.52,0.0
20191123:1710,0.0,0.0,8.75,3.1,0.0
20191123:1810,0.0,0.0,7.84,2.83,0.0
20191123:1910,0.0,0.0,7.21,2.69,0.0
20191123:2010,0.0,0.0,6.4,2.62,0.0
20191123:2110,0.0,0.0,5.69,2.55,0.0
20191123:2210,0.0,0.0,5.09,2.55,0.0
20191123:2310,0.0,0.0,4.52,2.41,0.0
20191124:0010,0.0,0.0,4.0,2.21,0.0
20191124:0110,0.0,0.0,3.6,2.07,0.0
20191124:0210,0.0,0.0,3.35,1.93,0.0
20191124:0310,0.0,0.0,3.5,1.79,0.0
20191124:0410,0.0,0.0,3.22,1.79,0.0
20191124:0510,0.0,0.0,2.95,1.79,0.0
20191124:0610,0.0,0.0,2.81,1.66,0.0
20191124:0710,0.0,0.0,2.73,1.66,0.0
20191124:0810,147.17,8.71,3.36,1.38,0.0
20191124:0910,464.56,17.16,5.97,1.31,0.0
20191124:1010,545.76,23.76,7.18,1.45,0.0
20191124:1110,934.99,27.9,8.39,1.93,0.0
20191124:1210,465.1,29.04,9.79,2.07,0.0
20191124:1310,686.46,27.03,10.46,2.34,0.0
20191124:1410,690.24,22.15,11.03,2.9,0.0
20191124:1510,344.21,14.98,11.31,3.1,0.0
20191124:1610,222.19,6.13,10.86,2.76,0.0
20191124:1710,0.0,0.0,9.2,2.97,0.0
20191124:1810,0.0,0.0,8.17,3.03,0.0
20191124:1910,0.0,0.0,7.95,3.17,0.0
20191124:2010,0.0,0.0,7.88,3.17,0.0
20191124:2110,0.0,0.0,7.84,3.1,0.0
20191124:2210,0.0,0.0,7.75,3.03,0.0
20191124:2310,0.0,0.0,7.99,3.31,0.0
20191125:0010,0.0,0.0,8.21,3.38,0.0
20191125:0110,0.0,0.0,8.51,3.31,0.0
20191125:0210,0.0,0.0,8.68,3.24,0.0
20191125:0310,0.0,0.0,8.79,2.97,0.0
20191125:0410,0.0,0.0,8.89,2.76,0.0
20191125:0510,0.0,0.0,8.94,2.41,0.0
20191125:0610,0.0,0.0,8.97,2.14,0.0
20191125:0710,0.0,0.0,8.97,1.79,0.0
20191125:0810,110.29,8.51,9.08,1.45,0.0
20191125:0910,445.74,16.95,9.85,2.14,0.0
20191125:1010,717.5,23.55,10.9,2.21,0.0
20191125:1110,871.17,27.69,12.08,2.14,0.0
20191125:1210,879.62,28.85,13.05,2.21,0.0
20191125:1310,423.51,26.86,13.8,2.34,0.0
20191125:1410,474.52,22.0,14.4,2.69,0.0
20191125:1510,173.7,14.86,14.49,2.55,0.0
20191125:1610,45.48,6.03,13.9,2.48,0.0
20191125:1710,0.0,0.0,12.35,2.62,0.0
20191125:1810,0.0,0.0,11.37,2.62,0.0
20191125:1910,0.0,0.0,11.23,2.55,0.0
20191125:2010,0.0,0.0,10.61,2.34,0.0
20191125:2110,0.0,0.0,9.95,2.21,0.0
20191125:2210,0.0,0.0,9.51,2.07,0.0
20191125:2310,0.0,0.0,8.95,1.93,0.0
20191126:0010,0.0,0.0,8.39,1.93,0.0
20191126:0110,0.0,0.0,7.82,1.86,0.0
20191126:0210,0.0,0.0,7.67,1.79,0.0
20191126:0310,0.0,0.0,7.77,1.72,0.0
20191126:0410,0.0,0.0,8.3,1.66,0.0
20191126:0510,0.0,0.0,8.67,1.72,0.0
20191126:0610,0.0,0.0,8.78,1.66,0.0
20191126:0710,0.0,0.0,8.7,1.66,0.0
20191126:0810,15.61,8.32,8.9,1.59,0.0
20191126:0910,123.94,16.75,9.69,1.93,0.0
20191126:1010,31.21,23.34,10.63,2.9,0.0
20191126:1110,112.92,27.48,11.39,3.45,0.0
20191126:1210,74.36,28.65,12.25,3.79,0.0
20191126:1310,53.25,26.69,13.21,5.17,0.0
20191126:1410,96.39,21.86,13.62,4.62,0.0
20191126:1510,18.36,14.74,13.82,4.28,0.0
20191126:1610,58.55,5.94,13.55,3.72,0.0
20191126:1710,0.0,0.0,12.86,3.59,0.0
20191126:1810,0.0,0.0,12.54,3.79,0.0
20191126:1910,0.0,0.0,12.35,4.55,0.0
20191126:2010,0.0,0.0,12.26,4.62,0.0
20191126:2110,0.0,0.0,12.14,5.03,0.0
20191126:2210,0.0,0.0,11.67,4.76,0.0
20191126:2310,0.0,0.0,11.07,4.48,0.0
20191127:0010,0.0,0.0,10.69,4.34,0.0
20191127:0110,0.0,0.0,10.46,4.41,0.0
20191127:0210,0.0,0.0,10.33,4.07,0.0
20191127:0310,0.0,0.0,10.32,3.66,0.0
20191127:0410,0.0,0.0,10.14,3.45,0.0
20191127:0510,0.0,0.0,9.87,2.97,0.0
20191127:0610,0.0,0.0,9.38,2.76,0.0
20191127:0710,0.0,0.0,9.65,2.76,0.0
20191127:0810,50.14,8.13,9.49,2.83,0.0
20191127:0910,315.1,16.55,9.74,2.83,0.0
20191127:1010,772.61,23.14,10.17,3.52,0.0
20191127:1110,793.79,27.28,10.88,4.21,0.0
20191127:1210,928.05,28.47,11.19,4.28,0.0
20191127:1310,719.2,26.53,11.24,4.21,0.0
20191127:1410,587.99,21.73,11.25,4.0,0.0
20191127:1510,286.46,14.63,11.49,4.07,0.0
20191127:1610,111.64,5.85,11.15,3.86,0.0
20191127:1710,0.0,0.0,10.51,3.52,0.0
20191127:1810,0.0,0.0,10.07,3.52,0.0
20191127:1910,0.0,0.0,9.93,3.59,0.0
20191127:2010,0.0,0.0,9.78,3.45,0.0
20191127:2110,0.0,0.0,9.65,3.45,0.0
20191127:2210,0.0,0.0,9.41,3.38,0.0
20191127:2310,0.0,0.0,8.95,3.31,0.0
20191128:0010,0.0,0.0,9.2,3.45,0.0
20191128:0110,0.0,0.0,9.22,3.38,0.0
20191128:0210,0.0,0.0,9.24,3.38,0.0
20191128:0310,0.0,0.0,9.04,3.31,0.0
20191128:0410,0.0,0.0,8.93,3.24,0.0
20191128:0510,0.0,0.0,8.85,2.97,0.0
20191128:0610,0.0,0.0,8.71,3.31,0.0
20191128:0710,0.0,0.0,8.48,2.69,0.0
20191128:0810,63.29,7.94,8.57,2.62,0.0
20191128:0910,175.84,16.35,9.09,3.24,0.0
20191128:1010,147.43,22.94,9.78,3.45,0.0
20191128:1110,130.36,27.09,10.45,3.45,0.0
20191128:1210,134.03,28.29,11.18,3.72,0.0
20191128:1310,109.25,26.37,11.63,4.0,0.0
20191128:1410,57.84,21.6,12.17,4.28,0.0
20191128:1510,222.03,14.53,12.28,3.66,0.0
20191128:1610,33.41,5.77,11.99,3.79,0.0
20191128:1710,0.0,0.0,11.26,3.59,0.0
20191128:1810,0.0,0.0,10.57,3.31,0.0
20191128:1910,0.0,0.0,9.99,3.24,0.0
20191128:2010,0.0,0.0,10.21,3.17,0.0
20191128:2110,0.0,0.0,10.3,3.1,0.0
20191128:2210,0.0,0.0,10.4,3.17,0.0
20191128:2310,0.0,0.0,10.48,3.17,0.0
20191129:0010,0.0,0.0,10.5,3.17,0.0
20191129:0110,0.0,0.0,10.57,3.24,0.0
20191129:0210,0.0,0.0,10.63,3.17,0.0
20191129:0310,0.0,0.0,10.79,3.03,0.0
20191129:0410,0.0,0.0,10.84,2.9,0.0
20191129:0510,0.0,0.0,10.91,2.9,0.0
20191129:0610,0.0,0.0,10.95,2.69,0.0
20191129:0710,0.0,0.0,11.14,2.41,0.0
20191129:0810,16.52,7.75,11.19,2.34,0.0
20191129:0910,152.27,16.16,11.53,3.59,0.0
20191129:1010,96.39,22.75,12.23,3.52,0.0
20191129:1110,242.63,26.9,12.76,3.52,0.0
20191129:1210,320.17,28.12,13.11,3.45,0.0
20191129:1310,225.13,26.22,13.6,3.31,0.0
20191129:1410,28.46,21.48,13.49,2.97,0.0
20191129:1510,105.98,14.43,13.06,2.41,0.0
20191129:1610,7.34,5.7,12.45,2.07,0.0
20191129:1710,0.0,0.0,12.1,2.21,0.0
20191129:1810,0.0,0.0,11.91,2.21,0.0
20191129:1910,0.0,0.0,11.98,2.41,0.0
20191129:2010,0.0,0.0,11.82,2.28,0.0
20191129:2110,0.0,0.0,11.72,2.21,0.0
20191129:2210,0.0,0.0,11.62,2.07,0.0
20191129:2310,0.0,0.0,11.46,2.0,0.0
20191130:0010,0.0,0.0,11.34,2.0,0.0
20191130:0110,0.0,0.0,11.12,1.93,0.0
20191130:0210,0.0,0.0,11.0,1.93,0.0
20191130:0310,0.0,0.0,10.95,2.07,0.0
20191130:0410,0.0,0.0,10.95,2.0,0.0
20191130:0510,0.0,0.0,11.03,2.0,0.0
20191130:0610,0.0,0.0,10.98,2.21,0.0
20191130:0710,0.0,0.0,11.21,2.62,0.0
20191130:0810,40.88,7.57,11.31,2.9,0.0
20191130:0910,80.79,15.98,11.62,3.45,0.0
20191130:1010,100.07,22.56,12.12,4.14,0.0
20191130:1110,199.36,26.72,12.94,4.97,0.0
20191130:1210,78.03,27.95,13.24,4.83,0.0
20191130:1310,422.53,26.08,13.37,4.55,0.0
20191130:1410,197.59,21.36,13.28,4.34,0.0
20191130:1510,90.59,14.34,13.27,4.41,0.0
20191130:1610,88.36,5.63,13.02,4.41,0.0
20191130:1710,0.0,0.0,12.55,3.93,0.0
20191130:1810,0.0,0.0,12.14,4.34,0.0
20191130:1910,0.0,0.0,11.82,3.79,0.0
20191130:2010,0.0,0.0,11.4,2.41,0.0
20191130:2110,0.0,0.0,10.93,1.79,0.0
20191130:2210,0.0,0.0,10.7,2.0,0.0
20191130:2310,0.0,0.0,10.43,2.21,0.0
20191201:0010,0.0,0.0,10.16,2.21,0.0
20191201:0110,0.0,0.0,9.76,2.48,0.0
20191201:0210,0.0,0.0,8.93,2.62,0.0
20191201:0310,0.0,0.0,8.06,2.55,0.0
20191201:0410,0.0,0.0,7.28,2.14,0.0
20191201:0510,0.0,0.0,6.92,2.0,0.0
20191201:0610,0.0,0.0,6.83,1.93,0.0
20191201:0710,0.0,0.0,6.61,1.45,0.0
20191201:0810,60.61,7.4,6.62,1.59,0.0
20191201:0910,51.41,15.8,6.92,2.41,0.0
20191201:1010,103.74,22.38,7.41,2.69,0.0
20191201:1110,87.21,26.55,7.91,2.55,0.0
20191201:1210,122.1,27.8,8.03,2.21,0.0
20191201:1310,111.08,25.94,8.57,2.14,0.0
20191201:1410,59.67,21.25,8.63,1.1,0.0
20191201:1510,150.51,14.26,8.68,1.17,0.0
20191201:1610,44.42,5.57,8.46,1.17,0.0
20191201:1710,0.0,0.0,7.96,1.24,0.0
20191201:1810,0.0,0.0,7.55,1.24,0.0
20191201:1910,0.0,0.0,7.5,1.66,0.0
20191201:2010,0.0,0.0,7.51,2.07,0.0
20191201:2110,0.0,0.0,7.39,2.48,0.0
20191201:2210,0.0,0.0,7.26,2.62,0.0
20191201:2310,0.0,0.0,7.14,2.83,0.0
20191202:0010,0.0,0.0,7.08,3.24,0.0
20191202:0110,0.0,0.0,6.65,3.72,0.0
20191202:0210,0.0,0.0,6.15,3.79,0.0
20191202:0310,0.0,0.0,5.84,3.66,0.0
20191202:0410,0.0,0.0,5.42,3.59,0.0
20191202:0510,0.0,0.0,5.26,3.66,0.0
20191202:0610,0.0,0.0,5.04,3.79,0.0
20191202:0710,0.0,0.0,5.44,4.07,0.0
20191202:0810,303.53,7.22,5.36,4.14,0.0
20191202:0910,608.56,15.62,6.32,4.28,0.0
20191202:1010,487.52,22.21,7.54,5.72,0.0
20191202:1110,925.36,26.38,8.98,6.0,0.0
20191202:1210,893.37,27.64,10.16,6.14,0.0
20191202:1310,852.3,25.82,11.07,5.72,0.0
20191202:1410,446.34,21.15,11.36,5.31,0.0
20191202:1510,201.66,14.19,11.12,4.62,0.0
20191202:1610,143.7,5.52,10.5,4.14,0.0
20191202:1710,0.0,0.0,9.52,3.93,0.0
20191202:1810,0.0,0.0,8.53,3.86,0.0
20191202:1910,0.0,0.0,8.07,3.93,0.0
20191202:2010,0.0,0.0,7.59,3.93,0.0
20191202:2110,0.0,0.0,7.2,3.93,0.0
20191202:2210,0.0,0.0,6.69,3.66,0.0
20191202:2310,0.0,0.0,6.23,3.38,0.0
20191203:0010,0.0,0.0,5.76,3.31,0.0
20191203:0110,0.0,0.0,5.48,3.1,0.0
20191203:0210,0.0,0.0,5.18,2.97,0.0
20191203:0310,0.0,0.0,4.84,2.97,0.0
20191203:0410,0.0,0.0,4.59,2.9,0.0
20191203:0510,0.0,0.0,4.28,2.83,0.0
20191203:0610,0.0,0.0,4.08,2.69,0.0
20191203:0710,0.0,0.0,3.64,2.76,0.0
20191203:0810,183.64,7.05,3.55,2.97,0.0
20191203:0910,559.54,15.45,4.69,3.17,0.0
20191203:1010,727.34,22.04,6.1,3.45,0.0
20191203:1110,823.78,26.22,7.56,3.17,0.0
20191203:1210,919.93,27.5,8.63,2.83,0.0
20191203:1310,0.0,0.0,9.53,2.41,0.0
